Commodity,year,value
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2011,105.38
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2012,142.3700000000001
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2013,178.12
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2014,135.32
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2015,110.01000000000005
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2016,231.89999999999998
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2017,346.76999999999987
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2018,502.6499999999997
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2019,192.06000000000006
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,1997,296.09999999999997
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,1998,268.44999999999993
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,1999,239.78
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2000,382.04999999999967
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2001,460.71
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2002,510.3399999999998
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2003,558.8700000000001
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2004,613.1099999999999
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2005,643.9899999999997
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2006,741.9300000000001
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2007,840.2700000000001
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2008,738.7899999999996
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2009,643.4600000000003
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2010,845.9899999999998
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2011,1028.47
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2012,1095.4199999999998
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2013,1290.0299999999997
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2014,1333.64
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2015,1049.53
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2016,887.35
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2017,874.2399999999998
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2018,723.6899999999999
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2019,277.89000000000004
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,1997,943.4599999999998
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,1998,478.10000000000014
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,1999,389.0
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2000,461.9799999999999
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2001,503.48999999999984
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2002,317.05000000000007
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2003,739.9299999999997
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2004,718.8599999999994
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2005,1122.83
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2006,1251.5499999999997
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2007,2080.95
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2008,2323.189999999999
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2009,1735.2999999999993
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2010,2519.6400000000003
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2011,2526.469999999999
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2012,3235.8400000000024
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2013,3047.6700000000005
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2014,1630.0799999999997
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2015,802.6899999999995
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2016,1110.7399999999998
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2017,1459.5899999999992
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2018,1915.0899999999995
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2019,610.3399999999999
RUBBER AND ARTICLES THEREOF.,1997,344.34000000000003
RUBBER AND ARTICLES THEREOF.,1998,301.59
RUBBER AND ARTICLES THEREOF.,1999,296.9300000000001
RUBBER AND ARTICLES THEREOF.,2000,362.82000000000005
RUBBER AND ARTICLES THEREOF.,2001,384.0099999999998
RUBBER AND ARTICLES THEREOF.,2002,528.0300000000001
RUBBER AND ARTICLES THEREOF.,2003,665.8199999999995
RUBBER AND ARTICLES THEREOF.,2004,759.3699999999998
RUBBER AND ARTICLES THEREOF.,2005,1034.7
RUBBER AND ARTICLES THEREOF.,2006,1190.5600000000002
RUBBER AND ARTICLES THEREOF.,2007,1393.4199999999994
RUBBER AND ARTICLES THEREOF.,2008,1548.1799999999994
RUBBER AND ARTICLES THEREOF.,2009,1349.0999999999997
RUBBER AND ARTICLES THEREOF.,2010,1888.87
RUBBER AND ARTICLES THEREOF.,2011,2643.679999999999
RUBBER AND ARTICLES THEREOF.,2012,2773.359999999999
RUBBER AND ARTICLES THEREOF.,2013,2678.75
RUBBER AND ARTICLES THEREOF.,2014,2725.880000000001
RUBBER AND ARTICLES THEREOF.,2015,2369.0299999999993
RUBBER AND ARTICLES THEREOF.,2016,2492.83
RUBBER AND ARTICLES THEREOF.,2017,2961.410000000001
RUBBER AND ARTICLES THEREOF.,2018,3206.28
RUBBER AND ARTICLES THEREOF.,2019,1571.9000000000005
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",1997,240.22999999999993
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",1998,217.81999999999996
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",1999,342.2899999999999
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2000,445.58000000000004
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2001,448.40999999999974
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2002,520.0999999999999
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2003,624.1799999999998
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2004,828.9
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2005,907.9799999999998
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2006,1162.0899999999995
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2007,1191.0699999999995
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2008,1266.2999999999993
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2009,1107.1599999999996
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2010,1272.1399999999999
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2011,1595.8799999999999
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2012,1829.8
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2013,1960.5599999999986
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2014,1962.5299999999993
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2015,1852.1099999999994
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2016,1926.3500000000001
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2017,2220.6999999999994
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2018,2233.5199999999995
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2019,985.8999999999994
"SHIPS, BOATS AND FLOATING STRUCTURES.",1997,65.61
"SHIPS, BOATS AND FLOATING STRUCTURES.",1998,55.66000000000001
"SHIPS, BOATS AND FLOATING STRUCTURES.",1999,93.04
"SHIPS, BOATS AND FLOATING STRUCTURES.",2000,52.28
"SHIPS, BOATS AND FLOATING STRUCTURES.",2001,36.74000000000001
"SHIPS, BOATS AND FLOATING STRUCTURES.",2002,113.15
"SHIPS, BOATS AND FLOATING STRUCTURES.",2003,112.46999999999998
"SHIPS, BOATS AND FLOATING STRUCTURES.",2004,294.05999999999995
"SHIPS, BOATS AND FLOATING STRUCTURES.",2005,935.5699999999998
"SHIPS, BOATS AND FLOATING STRUCTURES.",2006,1035.8399999999997
"SHIPS, BOATS AND FLOATING STRUCTURES.",2007,1748.59
"SHIPS, BOATS AND FLOATING STRUCTURES.",2008,3715.59
"SHIPS, BOATS AND FLOATING STRUCTURES.",2009,2554.27
"SHIPS, BOATS AND FLOATING STRUCTURES.",2010,4832.18
"SHIPS, BOATS AND FLOATING STRUCTURES.",2011,8095.6900000000005
"SHIPS, BOATS AND FLOATING STRUCTURES.",2012,3838.2400000000002
"SHIPS, BOATS AND FLOATING STRUCTURES.",2013,3724.770000000001
"SHIPS, BOATS AND FLOATING STRUCTURES.",2014,5352.58
"SHIPS, BOATS AND FLOATING STRUCTURES.",2015,3984.5700000000006
"SHIPS, BOATS AND FLOATING STRUCTURES.",2016,4524.23
"SHIPS, BOATS AND FLOATING STRUCTURES.",2017,3074.91
"SHIPS, BOATS AND FLOATING STRUCTURES.",2018,5699.620000000001
"SHIPS, BOATS AND FLOATING STRUCTURES.",2019,2895.83
SILK,1997,175.21999999999997
SILK,1998,169.38
SILK,1999,214.78000000000006
SILK,2000,282.49999999999994
SILK,2001,250.41000000000005
SILK,2002,272.17
SILK,2003,340.71999999999997
SILK,2004,366.6899999999999
SILK,2005,392.4100000000001
SILK,2006,387.32999999999987
SILK,2007,345.99
SILK,2008,333.5000000000001
SILK,2009,278.5199999999998
SILK,2010,364.73999999999995
SILK,2011,199.70000000000002
SILK,2012,156.99
SILK,2013,149.36999999999998
SILK,2014,135.54999999999998
SILK,2015,104.41
SILK,2016,86.68999999999998
SILK,2017,77.01999999999998
SILK,2018,84.45000000000002
SILK,2019,38.290000000000006
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",1997,31.03
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",1998,25.47999999999999
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",1999,31.809999999999995
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2000,35.92
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2001,56.349999999999994
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2002,65.11999999999999
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2003,65.94000000000001
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2004,71.53
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2005,109.11999999999996
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2006,136.04
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2007,179.52999999999992
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2008,277.7800000000001
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2009,262.2999999999999
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2010,342.79
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2011,474.08
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2012,491.88
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2013,519.4999999999995
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2014,521.6199999999997
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2015,483.29999999999984
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2016,518.1800000000001
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2017,586.1599999999997
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2018,619.1599999999999
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2019,318.1600000000001
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,1997,123.55000000000005
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,1998,119.17999999999999
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,1999,146.75999999999996
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2000,196.68000000000004
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2001,190.59000000000003
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2002,139.31
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2003,111.05000000000001
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2004,114.19
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2005,152.52
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2006,165.96000000000004
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2007,224.93000000000004
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2008,215.2100000000001
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2009,212.02999999999997
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2010,233.07000000000008
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2011,238.55
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2012,287.30999999999995
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2013,378.72999999999996
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2014,404.8999999999999
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2015,352.07999999999987
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2016,373.46999999999997
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2017,376.1299999999999
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2018,377.7499999999999
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2019,211.33999999999995
SUGARS AND SUGAR CONFECTIONERY.,1997,75.36
SUGARS AND SUGAR CONFECTIONERY.,1998,11.799999999999997
SUGARS AND SUGAR CONFECTIONERY.,1999,15.629999999999988
SUGARS AND SUGAR CONFECTIONERY.,2000,119.36000000000004
SUGARS AND SUGAR CONFECTIONERY.,2001,383.87000000000006
SUGARS AND SUGAR CONFECTIONERY.,2002,390.53999999999996
SUGARS AND SUGAR CONFECTIONERY.,2003,289.53
SUGARS AND SUGAR CONFECTIONERY.,2004,56.599999999999994
SUGARS AND SUGAR CONFECTIONERY.,2005,168.45000000000002
SUGARS AND SUGAR CONFECTIONERY.,2006,759.6799999999998
SUGARS AND SUGAR CONFECTIONERY.,2007,1454.1699999999994
SUGARS AND SUGAR CONFECTIONERY.,2008,1117.9799999999993
SUGARS AND SUGAR CONFECTIONERY.,2009,103.80000000000003
SUGARS AND SUGAR CONFECTIONERY.,2010,1347.3899999999994
SUGARS AND SUGAR CONFECTIONERY.,2011,2008.4199999999994
SUGARS AND SUGAR CONFECTIONERY.,2012,1750.07
SUGARS AND SUGAR CONFECTIONERY.,2013,1354.8199999999997
SUGARS AND SUGAR CONFECTIONERY.,2014,1075.0899999999995
SUGARS AND SUGAR CONFECTIONERY.,2015,1763.4999999999998
SUGARS AND SUGAR CONFECTIONERY.,2016,1508.4499999999996
SUGARS AND SUGAR CONFECTIONERY.,2017,1018.6399999999995
SUGARS AND SUGAR CONFECTIONERY.,2018,1629.1299999999994
SUGARS AND SUGAR CONFECTIONERY.,2019,915.9700000000003
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",1997,482.0699999999998
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",1998,386.4899999999998
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",1999,443.70000000000005
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2000,517.2200000000001
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2001,510.63000000000005
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2002,607.81
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2003,676.7599999999996
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2004,692.0899999999999
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2005,846.5800000000003
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2006,1008.3499999999999
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2007,1325.1100000000006
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2008,1305.5900000000001
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2009,1387.1699999999994
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2010,1695.7099999999996
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2011,1947.4599999999994
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2012,2089.3599999999988
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2013,2547.0299999999997
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2014,2818.0999999999995
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2015,2470.85
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2016,2563.5399999999986
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2017,2939.5300000000016
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2018,3305.6600000000003
