Commodity,year,value
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2010,286.2700000000001
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2011,304.87
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2012,378.63000000000005
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2013,273.78999999999996
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2014,397.0499999999998
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2015,498.5099999999999
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2016,366.50999999999976
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2017,424.5299999999999
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2018,704.98
"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",2019,255.73
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,1997,146.94
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,1998,149.10999999999999
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,1999,151.99
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2000,191.09000000000006
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2001,216.57999999999998
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2002,201.17
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2003,228.89
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2004,275.45999999999987
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2005,298.7099999999999
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2006,370.75000000000006
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2007,433.55
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2008,465.73999999999984
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2009,406.12000000000006
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2010,495.75000000000006
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2011,543.0099999999998
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2012,508.50999999999993
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2013,579.8
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2014,733.4
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2015,659.3799999999999
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2016,609.2799999999997
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2017,615.49
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2018,582.7700000000001
RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2019,289.64
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,1997,18.989999999999995
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,1998,29.729999999999997
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,1999,25.759999999999998
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2000,27.71
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2001,41.38999999999999
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2002,58.4
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2003,75.84
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2004,85.16000000000001
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2005,96.22999999999999
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2006,86.10000000000002
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2007,107.81
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2008,133.34
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2009,181.51000000000005
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2010,188.90000000000006
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2011,247.59000000000003
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2012,307.98999999999995
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2013,288.0300000000001
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2014,331.54000000000013
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2015,382.29
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2016,494.56000000000006
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2017,551.98
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2018,643.6800000000001
RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2019,339.7699999999999
RUBBER AND ARTICLES THEREOF.,1997,283.95
RUBBER AND ARTICLES THEREOF.,1998,277.9600000000001
RUBBER AND ARTICLES THEREOF.,1999,270.36
RUBBER AND ARTICLES THEREOF.,2000,283.33000000000004
RUBBER AND ARTICLES THEREOF.,2001,312.73
RUBBER AND ARTICLES THEREOF.,2002,343.48999999999995
RUBBER AND ARTICLES THEREOF.,2003,488.99999999999994
RUBBER AND ARTICLES THEREOF.,2004,677.5699999999996
RUBBER AND ARTICLES THEREOF.,2005,741.0100000000001
RUBBER AND ARTICLES THEREOF.,2006,1117.6799999999998
RUBBER AND ARTICLES THEREOF.,2007,1486.6899999999996
RUBBER AND ARTICLES THEREOF.,2008,1636.4299999999998
RUBBER AND ARTICLES THEREOF.,2009,1824.8099999999997
RUBBER AND ARTICLES THEREOF.,2010,2919.47
RUBBER AND ARTICLES THEREOF.,2011,3860.18
RUBBER AND ARTICLES THEREOF.,2012,3634.5100000000016
RUBBER AND ARTICLES THEREOF.,2013,3430.019999999999
RUBBER AND ARTICLES THEREOF.,2014,3253.4
RUBBER AND ARTICLES THEREOF.,2015,2915.810000000001
RUBBER AND ARTICLES THEREOF.,2016,2907.820000000001
RUBBER AND ARTICLES THEREOF.,2017,3468.140000000001
RUBBER AND ARTICLES THEREOF.,2018,3712.4300000000007
RUBBER AND ARTICLES THEREOF.,2019,1703.1599999999994
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",1997,383.2099999999999
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",1998,389.88000000000005
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",1999,460.88999999999993
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2000,439.46
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2001,362.21
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2002,418.3499999999999
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2003,402.53
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2004,646.5700000000002
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2005,761.8199999999999
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2006,858.64
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2007,1411.25
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2008,2453.5700000000006
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2009,1680.4799999999996
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2010,1839.6999999999994
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2011,3413.620000000001
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2012,3029.7000000000003
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2013,2368.8300000000004
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2014,2717.5400000000004
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2015,2576.909999999999
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2016,2173.1200000000003
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2017,2515.5800000000004
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2018,2848.77
"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2019,1297.4599999999991
"SHIPS, BOATS AND FLOATING STRUCTURES.",1997,250.24000000000004
"SHIPS, BOATS AND FLOATING STRUCTURES.",1998,219.08000000000004
"SHIPS, BOATS AND FLOATING STRUCTURES.",1999,571.01
"SHIPS, BOATS AND FLOATING STRUCTURES.",2000,335.23999999999995
"SHIPS, BOATS AND FLOATING STRUCTURES.",2001,571.2700000000001
"SHIPS, BOATS AND FLOATING STRUCTURES.",2002,556.8200000000002
"SHIPS, BOATS AND FLOATING STRUCTURES.",2003,1384.7699999999993
"SHIPS, BOATS AND FLOATING STRUCTURES.",2004,1770.3899999999994
"SHIPS, BOATS AND FLOATING STRUCTURES.",2005,2711.3500000000017
"SHIPS, BOATS AND FLOATING STRUCTURES.",2006,2704.4800000000005
"SHIPS, BOATS AND FLOATING STRUCTURES.",2007,4323.15
"SHIPS, BOATS AND FLOATING STRUCTURES.",2008,4569.760000000001
"SHIPS, BOATS AND FLOATING STRUCTURES.",2009,3212.8599999999997
"SHIPS, BOATS AND FLOATING STRUCTURES.",2010,3541.63
"SHIPS, BOATS AND FLOATING STRUCTURES.",2011,4362.070000000001
"SHIPS, BOATS AND FLOATING STRUCTURES.",2012,7225.5700000000015
"SHIPS, BOATS AND FLOATING STRUCTURES.",2013,6723.310000000003
"SHIPS, BOATS AND FLOATING STRUCTURES.",2014,4959.390000000002
"SHIPS, BOATS AND FLOATING STRUCTURES.",2015,4503.3899999999985
"SHIPS, BOATS AND FLOATING STRUCTURES.",2016,5652.14
"SHIPS, BOATS AND FLOATING STRUCTURES.",2017,4792.75
"SHIPS, BOATS AND FLOATING STRUCTURES.",2018,5807.530000000002
"SHIPS, BOATS AND FLOATING STRUCTURES.",2019,865.14
SILK,1997,76.28
SILK,1998,78.37000000000002
SILK,1999,110.74000000000001
SILK,2000,124.32999999999997
SILK,2001,169.10000000000005
SILK,2002,196.39
SILK,2003,255.32999999999998
SILK,2004,322.55
SILK,2005,398.05000000000007
SILK,2006,350.0
SILK,2007,393.19999999999993
SILK,2008,377.95
SILK,2009,383.63999999999993
SILK,2010,379.0999999999999
SILK,2011,344.8799999999999
SILK,2012,311.87000000000006
SILK,2013,219.06
SILK,2014,215.12
SILK,2015,205.68
SILK,2016,209.83999999999995
SILK,2017,250.63
SILK,2018,202.41
SILK,2019,108.65000000000003
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",1997,77.11999999999998
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",1998,80.5
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",1999,95.52000000000001
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2000,103.06000000000003
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2001,96.11000000000004
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2002,99.86000000000004
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2003,132.36
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2004,146.48000000000002
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2005,181.76999999999992
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2006,225.39
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2007,278.65
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2008,289.56
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2009,332.75999999999993
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2010,407.6999999999999
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2011,507.82999999999976
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2012,552.18
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2013,572.7599999999998
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2014,671.7799999999999
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2015,637.49
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2016,655.55
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2017,810.2599999999999
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2018,924.2799999999995
"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2019,441.59
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,1997,18.98
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,1998,19.069999999999997
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,1999,19.38
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2000,21.260000000000012
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2001,25.919999999999995
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2002,41.80999999999999
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2003,54.230000000000004
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2004,65.22
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2005,85.92999999999999
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2006,88.19000000000004
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2007,97.50000000000003
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2008,105.79000000000005
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2009,94.11000000000001
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2010,109.93999999999996
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2011,138.68000000000004
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2012,148.35000000000002
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2013,154.40000000000003
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2014,187.51
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2015,199.45000000000005
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2016,182.70000000000002
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2017,201.23000000000002
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2018,208.75999999999996
SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2019,116.45000000000006
SUGARS AND SUGAR CONFECTIONERY.,1997,134.63
SUGARS AND SUGAR CONFECTIONERY.,1998,273.69999999999993
SUGARS AND SUGAR CONFECTIONERY.,1999,267.51
SUGARS AND SUGAR CONFECTIONERY.,2000,16.009999999999998
SUGARS AND SUGAR CONFECTIONERY.,2001,18.710000000000004
SUGARS AND SUGAR CONFECTIONERY.,2002,18.030000000000005
SUGARS AND SUGAR CONFECTIONERY.,2003,31.66
SUGARS AND SUGAR CONFECTIONERY.,2004,294.08000000000004
SUGARS AND SUGAR CONFECTIONERY.,2005,177.03999999999996
SUGARS AND SUGAR CONFECTIONERY.,2006,26.59000000000001
SUGARS AND SUGAR CONFECTIONERY.,2007,44.419999999999995
SUGARS AND SUGAR CONFECTIONERY.,2008,155.66000000000003
SUGARS AND SUGAR CONFECTIONERY.,2009,1317.9499999999987
SUGARS AND SUGAR CONFECTIONERY.,2010,671.1800000000001
SUGARS AND SUGAR CONFECTIONERY.,2011,145.64999999999995
SUGARS AND SUGAR CONFECTIONERY.,2012,642.5299999999996
SUGARS AND SUGAR CONFECTIONERY.,2013,474.6599999999999
SUGARS AND SUGAR CONFECTIONERY.,2014,686.4599999999999
SUGARS AND SUGAR CONFECTIONERY.,2015,692.5799999999998
SUGARS AND SUGAR CONFECTIONERY.,2016,1103.5699999999995
SUGARS AND SUGAR CONFECTIONERY.,2017,1050.2599999999995
SUGARS AND SUGAR CONFECTIONERY.,2018,543.8799999999998
SUGARS AND SUGAR CONFECTIONERY.,2019,221.69
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",1997,180.70000000000002
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",1998,186.56
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",1999,195.00000000000006
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2000,192.28
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2001,238.51999999999998
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2002,277.63000000000005
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2003,351.75
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2004,417.9399999999998
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2005,506.86000000000007
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2006,600.38
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2007,753.2699999999998
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2008,843.09
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2009,912.93
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2010,1192.5199999999998
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2011,1481.41
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2012,1470.6799999999996
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2013,1529.2599999999998
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2014,1607.8999999999994
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2015,1599.6399999999999
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2016,1667.8600000000004
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2017,2016.029999999999
"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2018,2210.22
